Pallet: "claims", Extrinsic: "claim", Lowest values: [], Highest values: [], Steps: [100], Repeat: 100
u,extrinsic_time,storage_root_time
360,53942000,9329000
360,56800000,9581000
360,58390000,8372000
360,56604000,9028000
360,58575000,9484000
360,58117000,8733000
360,54598000,9855000
360,53280000,9724000
360,55158000,8754000
360,57699000,12461000
360,56894000,8623000
360,56076000,8476000
360,59796000,9595000
360,54972000,8368000
360,54239000,8754000
360,54589000,8286000
360,53436000,9316000
360,56624000,8979000
360,53273000,9385000
360,54195000,9085000
360,58315000,9925000
360,58723000,10227000
360,55163000,8412000
360,54443000,9243000
360,63099000,11313000
360,61517000,9649000
360,56786000,9816000
360,59464000,9847000
360,58704000,10221000
360,58224000,8389000
360,58995000,8269000
360,54893000,8437000
360,55475000,8515000
360,59094000,8268000
360,71721000,11466000
360,59709000,9588000
360,55670000,10656000
360,55233000,9744000
360,54968000,8328000
360,55916000,7815000
360,54847000,7994000
360,54949000,8708000
360,55312000,9631000
360,55893000,8817000
360,53641000,8867000
360,55840000,9041000
360,55042000,9590000
360,64723000,11577000
360,61313000,9850000
360,57350000,9923000
360,58476000,9269000
360,60224000,9608000
360,69634000,10081000
360,59373000,9497000
360,51560000,8081000
360,54268000,9791000
370,55420000,10824000
370,55401000,10692000
370,56132000,9870000
370,57650000,9463000
370,56651000,9414000
370,55875000,9287000
370,56662000,10085000
370,57366000,9603000
370,58024000,9979000
370,67039000,10890000
370,61344000,10952000
370,57641000,9234000
370,57596000,11279000
370,58341000,9488000
370,59469000,10336000
370,58189000,9322000
370,58308000,9014000
370,56668000,9664000
370,59546000,10498000
370,60440000,11347000
370,57061000,9527000
370,56150000,8939000
370,55948000,9276000
370,55380000,8743000
370,56016000,10323000
370,54872000,11618000
370,57323000,9889000
370,55689000,9685000
370,60658000,10120000
370,57457000,8901000
370,54909000,9157000
370,55696000,9047000
370,55794000,10202000
370,54007000,9610000
370,55281000,9610000
370,58120000,9591000
370,58241000,8975000
370,56139000,9682000
370,55694000,9062000
370,59369000,10114000
370,58586000,10020000
370,60287000,10648000
370,59510000,9976000
370,59370000,10491000
370,55597000,9207000
370,57070000,9217000
370,56279000,9249000
370,60005000,9985000
370,57304000,9718000
370,56374000,9401000
370,56101000,9649000
370,56819000,8908000
370,62590000,13023000
370,72038000,10988000
370,56423000,10145000
370,54908000,9926000
370,56010000,11608000
370,60278000,9639000
370,58259000,8894000
370,55542000,9684000
370,55330000,9899000
370,54512000,9499000
370,58800000,11846000
370,61090000,10534000
370,59800000,9579000
370,58819000,9639000
370,60005000,11059000
370,57093000,9325000
370,56319000,8853000
370,55559000,8960000
370,55119000,10170000
370,56103000,9405000
370,58839000,10832000
370,59343000,11351000
370,56156000,9787000
370,56626000,9363000
370,56820000,10075000
370,58138000,9849000
370,56443000,9688000
370,53356000,9364000
370,57368000,9365000
370,57498000,9293000
370,57221000,10669000
370,54454000,10775000
370,52986000,12026000
370,60402000,10049000
370,59657000,10266000
370,60039000,10134000
370,58345000,9903000
370,57379000,9236000
370,55785000,8932000
370,56501000,9754000
370,62575000,10410000
370,57395000,9582000
370,60946000,10729000
370,68398000,11142000
370,63341000,11831000
370,65565000,10824000
370,58277000,10370000
370,61649000,11299000
380,61622000,11300000
380,62870000,11505000
380,60051000,11891000
380,59686000,10897000
380,58313000,10451000
380,59918000,10818000
380,59868000,11422000
380,57666000,9343000
380,60236000,10576000
380,60975000,10989000
380,60578000,10789000
380,60032000,10602000
380,60937000,10846000
380,54782000,13005000
380,58708000,11199000
380,59971000,10686000
380,62301000,11143000
380,63834000,11548000
380,60706000,10975000
380,60557000,11248000
380,58444000,10275000
380,60865000,10649000
380,62392000,11268000
380,61681000,12136000
380,62189000,10672000
380,60791000,11100000
380,60005000,11198000
380,60268000,10230000
380,56645000,11690000
380,59275000,10049000
380,58667000,9343000
380,60172000,10756000
380,60475000,10742000
380,62921000,13064000
380,70684000,11013000
380,60557000,10737000
380,60628000,11246000
380,60885000,11308000
380,62092000,11196000
380,62801000,10941000
380,56929000,10616000
380,58363000,9352000
380,59879000,10740000
380,54976000,11485000
380,61466000,11121000
380,61113000,11361000
380,60671000,10886000
380,59836000,11005000
380,57214000,9100000
380,56031000,9182000
380,60367000,10373000
380,58430000,10433000
380,58719000,11206000
380,60273000,10447000
380,60513000,10297000
380,59919000,11505000
380,59715000,10754000
380,60434000,11593000
380,58802000,10982000
380,60247000,11255000
380,59997000,10777000
380,60034000,10760000
380,56377000,9855000
380,54544000,9843000
380,54951000,9715000
380,58474000,9604000
380,56995000,9572000
380,56015000,9324000
380,57176000,9304000
380,55797000,9513000
380,55284000,9122000
380,55970000,10213000
380,59463000,10736000
380,59964000,10715000
380,59183000,9648000
380,58914000,11751000
380,60287000,11345000
380,59660000,10780000
380,59262000,10863000
380,60113000,11481000
380,60684000,10634000
380,61117000,10223000
380,60926000,9459000
380,56382000,9567000
380,55943000,10834000
380,55402000,10146000
380,56989000,9054000
380,55164000,9492000
380,54340000,10313000
380,54219000,10394000
380,54329000,10678000
380,59036000,10936000
380,56711000,10434000
380,58853000,8941000
380,56219000,9620000
380,62360000,12063000
380,71237000,13210000
380,59879000,9017000
380,59304000,10823000
380,56784000,11099000
390,57415000,8495000
390,58599000,9817000
390,58442000,8747000
390,57729000,9309000
390,58998000,9608000
390,54016000,8821000
390,53624000,10130000
390,56699000,8734000
390,56650000,8903000
390,55428000,8743000
390,56254000,8232000
390,55742000,7938000
390,55414000,8287000
390,54669000,9024000
390,57388000,9155000
390,53367000,8395000
390,53519000,8539000
390,53128000,9098000
390,54084000,8474000
390,53401000,8955000
390,54366000,10189000
390,56214000,9536000
390,54820000,8991000
390,53381000,9016000
390,54235000,8595000
390,63348000,9556000
390,58298000,8718000
390,58154000,8470000
390,56831000,9470000
390,56163000,8464000
390,55176000,8390000
390,55816000,8392000
390,58230000,9066000
390,59011000,8359000
390,55860000,8155000
390,55903000,8322000
390,60002000,10252000
390,55696000,9494000
390,62719000,9603000
390,69287000,9931000
390,59333000,9871000
390,65255000,9598000
390,58488000,8787000
390,55054000,9363000
390,56607000,9213000
390,56385000,9807000
390,55739000,7923000
390,57505000,10162000
390,57860000,9962000
390,57952000,8895000
390,60718000,9547000
390,59959000,9497000
390,56938000,8356000
390,55883000,7989000
390,55353000,8822000
390,57173000,8828000
390,55074000,9030000
390,56399000,8422000
390,56540000,8676000
390,54717000,8598000
390,56221000,8374000
390,55829000,7979000
390,56347000,8731000
390,54743000,7866000
390,54868000,8763000
390,54663000,8539000
390,53440000,8476000
390,54388000,8677000
390,54639000,8536000
390,52948000,9456000
390,59530000,9677000
390,56720000,8114000
390,57069000,12345000
390,58079000,8273000
390,60264000,9070000
390,58427000,8812000
390,56313000,8218000
390,55297000,8187000
390,54144000,8669000
390,55239000,8356000
390,55222000,8881000
390,54590000,8179000
390,53274000,9208000
390,70047000,11671000
390,58253000,8856000
390,57140000,9929000
390,56609000,8532000
390,56317000,8282000
390,56519000,8590000
390,59797000,9363000
390,56896000,9778000
390,55741000,8789000
390,55749000,9058000
390,55244000,8402000
390,57810000,8635000
390,57809000,8885000
390,58310000,9511000
390,58597000,8624000
390,57923000,8575000
390,58099000,8523000
400,35481000,7535000
400,34879000,7189000
400,34799000,7436000
400,35412000,8099000
400,34426000,7424000
400,34230000,7736000
400,35178000,7214000
400,35742000,7794000
400,34622000,7233000
400,34527000,7300000
400,34889000,7636000
400,35360000,8087000
400,34484000,10328000
400,33812000,7019000
400,35138000,7794000
400,33794000,7390000
400,36023000,7156000
400,35013000,7766000
400,35681000,8003000
400,35188000,9343000
400,34611000,7583000
400,35822000,8005000
400,37535000,8378000
400,36875000,8095000
400,35842000,8444000
400,36147000,8622000
400,35864000,8452000
400,35779000,8689000
400,35768000,8458000
400,35817000,8404000
400,35293000,8632000
400,35162000,7689000
400,34973000,7491000
400,35579000,7200000
400,35816000,7580000
400,35830000,8295000
400,35096000,7611000
400,34479000,9055000
400,42559000,10271000
400,36260000,8287000
400,35458000,8556000
400,35266000,8317000
400,35386000,9090000
400,36930000,8329000
400,35501000,9062000
400,34969000,7770000
400,34408000,8967000
400,34651000,8129000
400,34830000,10163000
400,35229000,7502000
400,33075000,7733000
400,35250000,8953000
400,33887000,7700000
400,35638000,7578000
400,35833000,8502000
400,35411000,8463000
400,35506000,8343000
400,35675000,9264000
400,36731000,8329000
400,36287000,8646000
400,35911000,8547000
400,34591000,8125000
400,34255000,8461000
400,34195000,7409000
400,34767000,7379000
400,34106000,7140000
400,34788000,7546000
400,33951000,7322000
400,34893000,7106000
400,35267000,7571000
400,35620000,8557000
400,36034000,10230000
400,35487000,7825000
400,35305000,9036000
400,35092000,7169000
400,35316000,7460000
400,33736000,8834000
400,34405000,6776000
400,39222000,7480000
400,35483000,8148000
400,34069000,7572000
400,35986000,8342000
400,34469000,8100000
400,35311000,8130000
400,36017000,8539000
400,35834000,8313000
400,36780000,8445000
400,37087000,8340000
400,35864000,8407000
400,35548000,8346000
400,36549000,8492000
400,35170000,8093000
400,35921000,8824000
400,36166000,8502000
400,37025000,10004000
400,35232000,8211000
400,35413000,8542000
400,34912000,8927000
400,35103000,7605000
400,35384000,8566000
410,35335000,8625000
410,35653000,7377000
410,35331000,7396000
410,34187000,6924000
410,35364000,7757000
410,36098000,8338000
410,35442000,8319000
410,39105000,8365000
410,36650000,8443000
410,35962000,7209000
410,35364000,9693000
410,34920000,7690000
410,34577000,7155000
410,35494000,8401000
410,35687000,8555000
410,34206000,8609000
410,36072000,8350000
410,36179000,8769000
410,35991000,8566000
410,35799000,8504000
410,35728000,8285000
410,35431000,9726000
410,35419000,7173000
410,34876000,7787000
410,35052000,7214000
410,35107000,7503000
410,34294000,7403000
410,35388000,7677000
410,35873000,8748000
410,35734000,8323000
410,35444000,8118000
410,35551000,7872000
410,38133000,8632000
410,35051000,8994000
410,35279000,8257000
410,33836000,7482000
410,35392000,7310000
410,35931000,8437000
410,35346000,7374000
410,34660000,8434000
410,35190000,6969000
410,35805000,7486000
410,34992000,7248000
410,34983000,7443000
410,33817000,6951000
410,35099000,8419000
410,35954000,9128000
410,35638000,8400000
410,35757000,8546000
410,37933000,8621000
410,35489000,8698000
410,36126000,8456000
410,37815000,8561000
410,34595000,7458000
410,34993000,8313000
410,35061000,8189000
410,36236000,8450000
410,36003000,8657000
410,35263000,7090000
410,36024000,8802000
410,33279000,7822000
410,34347000,7232000
410,35642000,10089000
410,35379000,8233000
410,34695000,7210000
410,34971000,6918000
410,34988000,7805000
410,35754000,9261000
410,35083000,8785000
410,33604000,7302000
410,34105000,7729000
410,33594000,7635000
410,36018000,8082000
410,34233000,9043000
410,35592000,7331000
410,34645000,7407000
410,35502000,8244000
410,35690000,8192000
410,35762000,8170000
410,35948000,8644000
410,35730000,8684000
410,35942000,8649000
410,35547000,8315000
410,35255000,8153000
410,34834000,7127000
410,34634000,9937000
410,35057000,7229000
410,34733000,6988000
410,35169000,9274000
410,43117000,10280000
410,35510000,7866000
410,35441000,7750000
410,35880000,8433000
410,35851000,7418000
410,33595000,7424000
410,36181000,7447000
410,36370000,7529000
410,34637000,7324000
410,34708000,10421000
410,35481000,8355000
420,34488000,7133000
420,33405000,8264000
420,35233000,7075000
420,35891000,8017000
420,34393000,7886000
420,43710000,10594000
420,37533000,8557000
420,37486000,8958000
420,35619000,8990000
420,36256000,8697000
420,35554000,8533000
420,35041000,8043000
420,34973000,8116000
420,35490000,8415000
420,34270000,9170000
420,35307000,6940000
420,34585000,9870000
420,34134000,7069000
420,34178000,7264000
420,33893000,9206000
420,35513000,7825000
420,35695000,7746000
420,34404000,7231000
420,34983000,7452000
420,35480000,9315000
420,35293000,7601000
420,34677000,7809000
420,35489000,8338000
420,35237000,7661000
420,35157000,7562000
420,36501000,8600000
420,35243000,8291000
420,35603000,8554000
420,36019000,8244000
420,36013000,8400000
420,33684000,7026000
420,36847000,7447000
420,35457000,8492000
420,34757000,7447000
420,36146000,8482000
420,35841000,8419000
420,35992000,8348000
420,36130000,8456000
420,34213000,7693000
420,35699000,7986000
420,34736000,9083000
420,35193000,7806000
420,35076000,7787000
420,35416000,7563000
420,35598000,9487000
420,33733000,7359000
420,35643000,7814000
420,35565000,8066000
420,34858000,7466000
420,36798000,8802000
420,35302000,7467000
420,36075000,9168000
420,35966000,7363000
420,34005000,7121000
420,35950000,8165000
420,37490000,9004000
420,35256000,8556000
420,35826000,8985000
420,36165000,8280000
420,35869000,8568000
420,35679000,8330000
420,35494000,8434000
420,36665000,8411000
420,36157000,8671000
420,36172000,8327000
420,35979000,9005000
420,35782000,8958000
420,36543000,8543000
420,36102000,8459000
420,35665000,7724000
420,34708000,10987000
420,35680000,7119000
420,34197000,8025000
420,35972000,7393000
420,36448000,8834000
420,35013000,7195000
420,34480000,7959000
420,34315000,7070000
420,35192000,7315000
420,33607000,7632000
420,33065000,8579000
420,35162000,7184000
420,33289000,7191000
420,35444000,8402000
420,33421000,7601000
420,35614000,7437000
420,35461000,8467000
420,36348000,7745000
420,35455000,7692000
420,35460000,7546000
420,35238000,7439000
420,35280000,7738000
420,35602000,8477000
420,35179000,7574000
420,35830000,8442000
430,35494000,8332000
430,34843000,8195000
430,36801000,8356000
430,36013000,8791000
430,35652000,8138000
430,35590000,7684000
430,33512000,7057000
430,35557000,8080000
430,35024000,8292000
430,35990000,7359000
430,35738000,7994000
430,33347000,6837000
430,35530000,7527000
430,34379000,6997000
430,35288000,7646000
430,34423000,7278000
430,36027000,8356000
430,43124000,9725000
430,35528000,8495000
430,35021000,7244000
430,36119000,8601000
430,36776000,8836000
430,37069000,8908000
430,36345000,8825000
430,36606000,9220000
430,41056000,8642000
430,36017000,8845000
430,36635000,8511000
430,36906000,8706000
430,36139000,9472000
430,37340000,8651000
430,35422000,8645000
430,36223000,8393000
430,36985000,9483000
430,35379000,8895000
430,35807000,9254000
430,36308000,8380000
430,35855000,9506000
430,35877000,8387000
430,35739000,8592000
430,36928000,8443000
430,35903000,8588000
430,35733000,8481000
430,36011000,8945000
430,35854000,8282000
430,35831000,9614000
430,39266000,8764000
430,34633000,8287000
430,32709000,7991000
430,33345000,9282000
430,32469000,10028000
430,36649000,9140000
430,36838000,8771000
430,36703000,8398000
430,35641000,8757000
430,32517000,7228000
430,30622000,8222000
430,31213000,7256000
430,37609000,7760000
430,34534000,6860000
430,31573000,7166000
430,35002000,8556000
430,35364000,8309000
430,33246000,7193000
430,35093000,8907000
430,40624000,10005000
430,40710000,8593000
430,36376000,8623000
430,36358000,9452000
430,40912000,8327000
430,42055000,8718000
430,36527000,8389000
430,32316000,7124000
430,29752000,9771000
430,33582000,6995000
430,33988000,7299000
430,32285000,7437000
430,30869000,8704000
430,29458000,7149000
430,29581000,6871000
430,32266000,6786000
430,30689000,6903000
430,32519000,6836000
430,31611000,7006000
